line_id,order_id,product_id,product_name,category,quantity,unit_price,line_total
12925,105101,1024,Smart Watch Band,Electronics,1,52.67,52.67
8335,103265,1124,Mirror Compact,Beauty & Health,1,16.93,16.93
25359,110079,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
23535,109341,1021,Noise Cancelling Headphones,Electronics,1,218.05,218.05
46066,117340,1116,First Aid Kit Basic,Beauty & Health,1,9.01,9.01
8966,103525,1037,The Signal and the Noise,Books,1,31.66,31.66
41509,115768,1145,Workout Leggings,Clothing & Accessories,1,,
34250,113274,1054,Toaster 2-Slice,Home & Kitchen,1,18.81,18.81
45281,117065,1093,Frisbee,Sports & Outdoors,3,55.48,166.44
5579,102174,1114,Magnesium Tablets,Beauty & Health,3,30.14,90.42
15804,106258,1140,Tote Bag Canvas,Clothing & Accessories,1,27.7,27.7
40289,115338,1097,Insulated Flask,Sports & Outdoors,1,38.98,38.98
6776,102634,1115,Protein Bars 12-Pack,Beauty & Health,2,12.87,25.74
45168,117030,1074,Throw Pillow Cover,Home & Kitchen,1,52.6,52.6
39082,114922,1025,Ring Light,Electronics,1,199.18,199.18
3552,101398,1032,Thinking Fast and Slow,Books,2,23.04,46.08
14942,105902,1006,Mechanical Keyboard,Electronics,1,84.91,84.91
23281,109242,1124,Mirror Compact,Beauty & Health,2,16.93,33.86
26965,110711,1018,Screen Protector Pack,Electronics,1,128.72,128.72
20401,108091,1097,Insulated Flask,Sports & Outdoors,1,38.98,38.98
13401,105291,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
19776,107854,1089,Ab Wheel Roller,Sports & Outdoors,1,22.47,22.47
27894,111082,1086,Headlamp LED,Sports & Outdoors,1,113.04,113.04
24762,109847,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
27047,110742,1031,Atomic Habits,Books,3,34.72,104.16
16488,106525,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
32566,112706,1150,Bucket Hat,Clothing & Accessories,1,14.89,14.89
33653,113078,1027,Data Science Handbook,Books,1,15.21,15.21
40172,115298,1026,Python Crash Course,Books,1,17.99,17.99
36523,114053,1007,Gaming Mouse,Electronics,1,32.27,32.27
35990,113864,1064,Measuring Cup Set,Home & Kitchen,1,11.54,11.54
44251,116714,1065,Mixing Bowl Set,Home & Kitchen,1,79.42,79.42
24535,109757,1093,Frisbee,Sports & Outdoors,1,55.48,55.48
38046,114578,1140,Tote Bag Canvas,Clothing & Accessories,1,27.7,27.7
4746,101861,1060,Dish Drying Rack,Home & Kitchen,1,58.11,58.11
24294,109652,1022,Tablet Stylus,Electronics,2,87.44,174.88
17905,107103,1061,Oven Mitts Pair,Home & Kitchen,1,70.24,70.24
19947,107919,1133,Waterproof Jacket,Clothing & Accessories,1,64.19,64.19
36168,113929,1027,Data Science Handbook,Books,1,15.21,15.21
30760,112092,1069,Lunch Box Insulated,Home & Kitchen,1,15.47,15.47
6566,102556,1038,Algorithms to Live By,Books,1,25.7,25.7
1311,100519,1051,Knife, Fork & Spoon Set,Home & Kitchen,1,10.91,10.91
44854,116923,1133,Waterproof Jacket,Clothing & Accessories,2,64.19,128.38
44405,116768,1030,SQL in 10 Minutes,Books,1,12.41,12.41
11771,104641,1077,Resistance Band Set,Sports & Outdoors,1,59.31,59.31
5473,102130,1037,The Signal and the Noise,Books,2,31.66,63.32
36659,114104,1106,Nail Clipper Set,Beauty & Health,2,18.26,36.52
20961,108305,1104,Lip Balm 3-Pack,Beauty & Health,2,25.05,50.1
6941,102701,1087,Camping Mug,Sports & Outdoors,1,63.05,63.05
17718,107028,1133,Waterproof Jacket,Clothing & Accessories,1,64.19,64.19
42859,116228,1030,SQL in 10 Minutes,Books,1,12.41,12.41
32644,112730,1064,Measuring Cup Set,Home & Kitchen,1,11.54,11.54
38314,114666,1150,Bucket Hat,Clothing & Accessories,3,14.89,44.67
1467,100576,1142,Swim Shorts,Clothing & Accessories,1,51.23,51.23
20663,108183,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
490,100188,1037,The Signal and the Noise,Books,1,31.66,31.66
10554,104160,1047,The Black Swan,Books,1,29.39,29.39
32517,112689,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
34193,113257,1031,Atomic Habits,Books,1,34.72,34.72
6345,102471,1113,Vitamin D Supplements,Beauty & Health,3,7.86,23.58
12715,105009,1012,E-Reader Case,Electronics,2,118.23,236.46
860,100329,1024,Smart Watch Band,Electronics,1,52.67,52.67
45485,117137,1134,Beanie Hat Knit,Clothing & Accessories,2,49.76,99.52
44683,116862,1079,Water Bottle 1L,Sports & Outdoors,3,48.51,145.53
34684,113421,1054,Toaster 2-Slice,Home & Kitchen,1,18.81,18.81
34529,113371,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
12784,105043,1015,USB Flash Drive 64GB,Electronics,1,257.21,257.21
17061,106751,1097,Insulated Flask,Sports & Outdoors,1,38.98,38.98
4775,101872,1002,USB-C Hub,Electronics,1,100.36,100.36
40748,115498,1090,Pull-Up Bar,Sports & Outdoors,1,57.75,57.75
7231,102817,1132,Canvas Backpack,Clothing & Accessories,1,34.02,34.02
30156,111887,1139,Watch Strap Nylon,Clothing & Accessories,1,16.96,16.96
9919,103905,1135,Scarf Lightweight,Clothing & Accessories,1,52.51,52.51
30816,112110,1136,Gloves Touchscreen,Clothing & Accessories,2,63.11,126.22
20498,108126,1080,Foam Roller,Sports & Outdoors,2,36.85,73.7
19529,107755,1031,Atomic Habits,Books,1,34.72,34.72
42978,116274,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
47183,117735,1100,Sports Tape Roll,Sports & Outdoors,1,119.92,119.92
7841,103066,1015,USB Flash Drive 64GB,Electronics,1,257.21,257.21
30475,111991,1118,Eye Mask Sleep,Beauty & Health,3,16.76,50.28
34899,113492,1066,Baking Sheet Pack,Home & Kitchen,1,34.29,34.29
41810,115866,1120,Massage Ball Set,Beauty & Health,1,34.73,34.73
28595,111351,1065,Mixing Bowl Set,Home & Kitchen,1,79.42,79.42
43596,116485,1148,Denim Jacket,Clothing & Accessories,1,58.18,58.18
5421,102111,1134,Beanie Hat Knit,Clothing & Accessories,1,49.76,49.76
45484,117136,1059,Tea Kettle Stainless,Home & Kitchen,1,33.58,33.58
43733,116533,1132,Canvas Backpack,Clothing & Accessories,1,34.02,34.02
37850,114517,1029,The Pragmatic Programmer,Books,1,12.62,12.62
5340,102081,1132,Canvas Backpack,Clothing & Accessories,2,34.02,68.04
34959,113512,1139,Watch Strap Nylon,Clothing & Accessories,2,16.96,33.92
21990,108725,1148,Denim Jacket,Clothing & Accessories,2,58.18,116.36
20595,108159,1110,Body Lotion 200ml,Beauty & Health,2,12.74,25.48
16668,106591,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
39480,115055,1001,Wireless Earbuds,Electronics,1,200.2,200.2
3881,101526,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
12094,104761,1025,Ring Light,Electronics,1,199.18,199.18
5256,102052,1035,Designing Data-Intensive Apps,Books,1,16.52,16.52
5910,102308,1144,Slippers Memory Foam,Clothing & Accessories,1,65.0,65.0
45263,117058,1019,Car Phone Mount,Electronics,1,252.26,252.26
13041,105148,1033,Deep Work,Books,1,30.76,30.76
7256,102824,1007,Gaming Mouse,Electronics,1,32.27,32.27
22746,109019,1094,Cooling Towel,Sports & Outdoors,1,105.06,105.06
15958,106311,1135,Scarf Lightweight,Clothing & Accessories,1,52.51,52.51
20881,108273,1095,Compression Sleeves,Sports & Outdoors,2,32.54,65.08
4656,101829,1076,Yoga Mat 6mm,Sports & Outdoors,1,119.48,119.48
17898,107101,1068,Water Filter Pitcher,Home & Kitchen,1,16.77,16.77
45493,117139,1023,Mini Projector,Electronics,1,46.86,46.86
8808,103462,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
45217,117044,1055,Blender 600W,Home & Kitchen,1,45.84,45.84
20760,108224,1117,Thermometer Digital,Beauty & Health,1,34.75,34.75
33508,113029,1109,Face Mask Sheet Pack,Beauty & Health,1,32.79,32.79
46533,117504,1143,Pyjama Set,Clothing & Accessories,1,41.75,41.75
44689,116864,1047,The Black Swan,Books,3,29.39,88.17
39021,114902,1007,Gaming Mouse,Electronics,1,32.27,32.27
32777,112777,1023,Mini Projector,Electronics,1,46.86,46.86
20020,107950,1033,Deep Work,Books,2,30.76,61.52
25882,110276,1143,Pyjama Set,Clothing & Accessories,1,41.75,41.75
10403,104105,1039,How Charts Lie,Books,1,32.69,32.69
9877,103891,1141,Zip Hoodie,Clothing & Accessories,2,56.64,113.28
35967,113854,1133,Waterproof Jacket,Clothing & Accessories,1,64.19,64.19
38610,114763,1027,Data Science Handbook,Books,1,15.21,15.21
18391,107295,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
40013,115243,1002,USB-C Hub,Electronics,1,100.36,100.36
18981,107533,1150,Bucket Hat,Clothing & Accessories,1,14.89,14.89
43057,116304,1087,Camping Mug,Sports & Outdoors,1,63.05,63.05
45884,117273,1108,Dental Floss 6-Pack,Beauty & Health,3,52.87,158.61
3020,101172,1003,Portable Charger,Electronics,1,226.79,226.79
42136,115973,1148,Denim Jacket,Clothing & Accessories,2,58.18,116.36
16357,106472,1092,Badminton Set,Sports & Outdoors,1,118.29,118.29
38389,114694,1092,Badminton Set,Sports & Outdoors,1,118.29,118.29
43749,116539,1026,Python Crash Course,Books,2,17.99,35.98
38146,114611,1059,Tea Kettle Stainless,Home & Kitchen,2,33.58,67.16
18140,107198,1071,Candle Set Scented,Home & Kitchen,2,47.55,95.1
5177,102025,1028,Clean Code,Books,2,25.5,51.0
30756,112090,1122,Cotton Pads 100pk,Beauty & Health,1,31.14,31.14
38105,114596,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
2258,100873,1055,Blender 600W,Home & Kitchen,1,45.84,45.84
45466,117128,1130,Sunglasses UV400,Clothing & Accessories,1,27.24,27.24
36569,114070,1088,Fitness Tracker Band,Sports & Outdoors,1,99.21,99.21
20483,108122,1144,Slippers Memory Foam,Clothing & Accessories,1,65.0,65.0
17176,106800,1065,Mixing Bowl Set,Home & Kitchen,1,79.42,79.42
3105,101213,1063,Ice Cube Tray Silicone,Home & Kitchen,3,10.05,30.15
6320,102458,1092,Badminton Set,Sports & Outdoors,1,118.29,118.29
33727,113104,1018,Screen Protector Pack,Electronics,2,128.72,257.44
2455,100956,1039,How Charts Lie,Books,1,32.69,32.69
38143,114609,1146,Polo Shirt,Clothing & Accessories,2,10.23,20.46
35198,113594,1008,LED Desk Lamp,Electronics,1,203.07,203.07
35396,113661,1076,Yoga Mat 6mm,Sports & Outdoors,2,119.48,238.96
7310,102849,1086,Headlamp LED,Sports & Outdoors,1,113.04,113.04
31013,112168,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
13636,105388,1099,Bike Light Set,Sports & Outdoors,3,71.44,214.32
39099,114928,1074,Throw Pillow Cover,Home & Kitchen,1,52.6,52.6
15708,106221,1069,Lunch Box Insulated,Home & Kitchen,1,15.47,15.47
32455,112667,1115,Protein Bars 12-Pack,Beauty & Health,3,12.87,38.61
43017,116291,1121,Teeth Whitening Strips,Beauty & Health,1,25.96,25.96
34448,113342,1035,Designing Data-Intensive Apps,Books,1,16.52,16.52
23840,109469,1120,Massage Ball Set,Beauty & Health,1,34.73,34.73
31016,112169,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
21091,108358,1033,Deep Work,Books,1,30.76,30.76
45371,117100,1068,Water Filter Pitcher,Home & Kitchen,1,16.77,16.77
39531,115075,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
1463,100575,1090,Pull-Up Bar,Sports & Outdoors,1,57.75,57.75
16366,106476,1062,Wine Opener Set,Home & Kitchen,1,71.51,71.51
47720,117921,1068,Water Filter Pitcher,Home & Kitchen,1,16.77,16.77
2788,101085,1109,Face Mask Sheet Pack,Beauty & Health,3,32.79,98.37
31166,112222,1072,Photo Frame 20x30,Home & Kitchen,1,30.94,30.94
38176,114619,1112,Deodorant Roll-On,Beauty & Health,1,32.11,32.11
1915,100745,1120,Massage Ball Set,Beauty & Health,1,34.73,34.73
12445,104901,1082,Running Armband,Sports & Outdoors,1,36.73,36.73
46351,117440,1114,Magnesium Tablets,Beauty & Health,1,30.14,30.14
10188,104017,1113,Vitamin D Supplements,Beauty & Health,3,7.86,23.58
30336,111945,1029,The Pragmatic Programmer,Books,1,12.62,12.62
17275,106839,1006,Mechanical Keyboard,Electronics,3,84.91,254.73
37978,114558,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
44191,116692,1117,Thermometer Digital,Beauty & Health,1,34.75,34.75
28509,111321,1048,Sapiens,Books,1,9.72,9.72
32593,112716,1104,Lip Balm 3-Pack,Beauty & Health,1,25.05,25.05
15193,106005,1117,Thermometer Digital,Beauty & Health,1,34.75,34.75
13115,105176,1126,Cotton T-Shirt Basic,Clothing & Accessories,3,30.55,91.65
7969,103115,1081,Dumbbell Set 5kg,Sports & Outdoors,1,19.67,19.67
4558,101791,1005,Webcam HD,Electronics,1,140.61,140.61
31289,112265,1030,SQL in 10 Minutes,Books,1,12.41,12.41
15993,106322,1030,SQL in 10 Minutes,Books,3,12.41,37.23
27317,110853,1114,Magnesium Tablets,Beauty & Health,1,30.14,30.14
15632,106190,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
46746,117581,1125,Tweezers Precision,Beauty & Health,2,38.58,77.16
15575,106162,1123,Hairband Set Elastic,Beauty & Health,1,15.21,15.21
16758,106627,1092,Badminton Set,Sports & Outdoors,1,118.29,118.29
17260,106832,1122,Cotton Pads 100pk,Beauty & Health,2,31.14,62.28
17439,106906,1061,Oven Mitts Pair,Home & Kitchen,1,70.24,70.24
36507,114047,1144,Slippers Memory Foam,Clothing & Accessories,2,65.0,130.0
6024,102356,1122,Cotton Pads 100pk,Beauty & Health,1,31.14,31.14
35529,113703,1010,Digital Thermometer,Electronics,1,246.78,246.78
7565,102954,1141,Zip Hoodie,Clothing & Accessories,1,56.64,56.64
23520,109337,1033,Deep Work,Books,1,30.76,30.76
33298,112956,1009,Smart Plug,Electronics,1,85.4,85.4
21238,108420,1150,Bucket Hat,Clothing & Accessories,1,14.89,14.89
37896,114531,1120,Massage Ball Set,Beauty & Health,1,34.73,34.73
29925,111808,1007,Gaming Mouse,Electronics,1,32.27,32.27
19372,107696,1077,Resistance Band Set,Sports & Outdoors,1,59.31,59.31
32701,112749,1027,Data Science Handbook,Books,1,15.21,15.21
19028,107557,1006,Mechanical Keyboard,Electronics,1,84.91,84.91
662,100252,1038,Algorithms to Live By,Books,1,25.7,25.7
9658,103807,1054,Toaster 2-Slice,Home & Kitchen,2,18.81,37.62
29499,111663,1036,Storytelling with Data,Books,1,13.7,13.7
16037,106337,1063,Ice Cube Tray Silicone,Home & Kitchen,1,10.05,10.05
33725,113102,1124,Mirror Compact,Beauty & Health,1,16.93,16.93
46457,117476,1014,Wireless Mouse,Electronics,1,50.41,50.41
4903,101918,1145,Workout Leggings,Clothing & Accessories,2,37.53,75.06
889,100342,1072,Photo Frame 20x30,Home & Kitchen,1,30.94,30.94
38372,114687,1148,Denim Jacket,Clothing & Accessories,3,58.18,174.54
20026,107951,1016,Phone Stand,Electronics,2,246.15,492.3
18622,107388,1046,Freakonomics,Books,1,10.96,10.96
18779,107449,1121,Teeth Whitening Strips,Beauty & Health,2,25.96,51.92
11831,104663,1026,Python Crash Course,Books,2,17.99,35.98
11065,104362,1023,Mini Projector,Electronics,1,46.86,46.86
23953,109514,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
5531,102156,1029,The Pragmatic Programmer,Books,1,12.62,12.62
29973,111825,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,35.14,35.14
30795,112103,1080,Foam Roller,Sports & Outdoors,2,36.85,73.7
34559,113380,1049,Factfulness,Books,2,34.9,69.8
39537,115077,1045,Good Strategy Bad Strategy,Books,1,10.45,10.45
24235,109628,1106,Nail Clipper Set,Beauty & Health,3,18.26,54.78
20994,108316,1100,Sports Tape Roll,Sports & Outdoors,3,119.92,359.76
14949,105905,1036,Storytelling with Data,Books,1,13.7,13.7
29951,111817,1124,Mirror Compact,Beauty & Health,1,,
10156,104001,1084,Swim Goggles,Sports & Outdoors,2,37.7,75.4
38061,114582,1004,Bluetooth Speaker,Electronics,2,269.46,538.92
38953,114879,1108,Dental Floss 6-Pack,Beauty & Health,1,52.87,52.87
6310,102454,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
32266,112599,1096,Gym Bag 40L,Sports & Outdoors,1,57.56,57.56
44892,116934,1051,"Knife, Fork & Spoon Set",Home & Kitchen,2,10.91,21.82
7770,103039,1144,Slippers Memory Foam,Clothing & Accessories,2,65.0,130.0
43541,116467,1003,Portable Charger,Electronics,1,226.79,226.79
39926,115215,1012,E-Reader Case,Electronics,1,118.23,118.23
12260,104825,1010,Digital Thermometer,Electronics,1,246.78,246.78
34682,113420,1102,Sunscreen SPF50,Beauty & Health,1,47.43,47.43
33917,113170,1127,Running Shorts,Clothing & Accessories,1,14.72,14.72
33042,112868,1028,Clean Code,Books,1,25.5,25.5
26801,110643,1060,Dish Drying Rack,Home & Kitchen,1,58.11,58.11
4573,101797,1104,Lip Balm 3-Pack,Beauty & Health,1,25.05,25.05
36243,113956,1142,Swim Shorts,Clothing & Accessories,1,51.23,51.23
25578,110160,1097,Insulated Flask,Sports & Outdoors,1,38.98,38.98
17203,106811,1102,Sunscreen SPF50,Beauty & Health,1,47.43,47.43
36977,114218,1112,Deodorant Roll-On,Beauty & Health,1,32.11,32.11
30671,112064,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
20118,107987,1116,First Aid Kit Basic,Beauty & Health,1,9.01,9.01
38834,114835,1105,Hair Brush Detangling,Beauty & Health,1,23.95,23.95
24503,109740,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
22343,108865,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
26710,110610,1127,Running Shorts,Clothing & Accessories,2,14.72,29.44
2325,100901,1019,Car Phone Mount,Electronics,2,252.26,504.52
27530,110937,1061,Oven Mitts Pair,Home & Kitchen,1,70.24,70.24
10184,104016,1130,Sunglasses UV400,Clothing & Accessories,2,27.24,54.48
24198,109614,1126,Cotton T-Shirt Basic,Clothing & Accessories,1,30.55,30.55
1984,100763,1118,Eye Mask Sleep,Beauty & Health,2,16.76,33.52
2303,100892,1049,Factfulness,Books,2,34.9,69.8
30852,112120,1007,Gaming Mouse,Electronics,3,32.27,96.81
37846,114515,1081,Dumbbell Set 5kg,Sports & Outdoors,3,19.67,59.01
32483,112679,1005,Webcam HD,Electronics,1,140.61,140.61
6099,102379,1140,Tote Bag Canvas,Clothing & Accessories,2,27.7,55.4
5203,102034,1005,Webcam HD,Electronics,1,,
242,100092,1112,Deodorant Roll-On,Beauty & Health,1,32.11,32.11
20697,108196,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
15905,106293,1098,Trekking Poles,Sports & Outdoors,1,59.86,59.86
45691,117203,1143,Pyjama Set,Clothing & Accessories,1,41.75,41.75
26645,110584,1120,Massage Ball Set,Beauty & Health,1,34.73,34.73
2391,100928,1011,Action Camera,Electronics,1,245.79,245.79
37032,114235,1035,Designing Data-Intensive Apps,Books,1,16.52,16.52
21937,108705,1053,Coffee Maker,Home & Kitchen,2,31.08,62.16
3429,101353,1039,How Charts Lie,Books,2,32.69,65.38
8531,103346,1140,Tote Bag Canvas,Clothing & Accessories,1,27.7,27.7
19643,107804,1133,Waterproof Jacket,Clothing & Accessories,1,64.19,64.19
27070,110752,1003,Portable Charger,Electronics,1,226.79,226.79
20943,108298,1130,Sunglasses UV400,Clothing & Accessories,1,27.24,27.24
10807,104257,1089,Ab Wheel Roller,Sports & Outdoors,1,22.47,22.47
24840,109878,1102,Sunscreen SPF50,Beauty & Health,1,,
43627,116496,1063,Ice Cube Tray Silicone,Home & Kitchen,2,10.05,20.1
24164,109600,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,35.14,35.14
4149,101630,1098,Trekking Poles,Sports & Outdoors,1,59.86,59.86
18783,107451,1034,The Art of Statistics,Books,1,14.18,14.18
31567,112365,1090,Pull-Up Bar,Sports & Outdoors,1,57.75,57.75
26938,110700,1097,Insulated Flask,Sports & Outdoors,1,,
16100,106367,1041,Data Smart,Books,1,23.16,23.16
30981,112159,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
42735,116188,1135,Scarf Lightweight,Clothing & Accessories,2,52.51,105.02
6819,102651,1142,Swim Shorts,Clothing & Accessories,1,51.23,51.23
24933,109914,1138,Wallet RFID-Block,Clothing & Accessories,2,18.73,37.46
28303,111241,1107,Electric Toothbrush,Beauty & Health,1,27.75,27.75
45531,117152,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
4444,101749,1108,Dental Floss 6-Pack,Beauty & Health,1,52.87,52.87
30893,112133,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
14511,105733,1010,Digital Thermometer,Electronics,1,246.78,246.78
37487,114392,1043,The Lean Startup,Books,1,18.78,18.78
15900,106292,1145,Workout Leggings,Clothing & Accessories,1,37.53,37.53
9003,103542,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
6347,102471,1110,Body Lotion 200ml,Beauty & Health,1,12.74,12.74
38694,114790,1022,Tablet Stylus,Electronics,1,87.44,87.44
25821,110253,1103,Hand Cream Set,Beauty & Health,2,29.28,58.56
28035,111138,1148,Denim Jacket,Clothing & Accessories,1,58.18,58.18
38042,114578,1112,Deodorant Roll-On,Beauty & Health,1,32.11,32.11
11178,104404,1141,Zip Hoodie,Clothing & Accessories,1,56.64,56.64
16696,106605,1055,Blender 600W,Home & Kitchen,3,45.84,137.52
6955,102706,1053,Coffee Maker,Home & Kitchen,1,31.08,31.08
19638,107803,1110,Body Lotion 200ml,Beauty & Health,1,12.74,12.74
3842,101513,1109,Face Mask Sheet Pack,Beauty & Health,1,32.79,32.79
26447,110501,1094,Cooling Towel,Sports & Outdoors,1,105.06,105.06
16120,106375,1125,Tweezers Precision,Beauty & Health,2,38.58,77.16
32919,112829,1051,"Knife, Fork & Spoon Set",Home & Kitchen,3,10.91,32.73
22623,108975,1044,Measure What Matters,Books,3,34.93,104.79
16006,106326,1028,Clean Code,Books,1,25.5,25.5
43392,116414,1144,Slippers Memory Foam,Clothing & Accessories,1,65.0,65.0
8107,103172,1107,Electric Toothbrush,Beauty & Health,2,27.75,55.5
15890,106287,1128,Wool Socks 3-Pack,Clothing & Accessories,1,,
39256,114981,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
28621,111360,1078,Jump Rope Speed,Sports & Outdoors,1,25.07,25.07
